App ID,VM,Host Environment,OS,# of CPUs,Memory,Disk (GB),DB Instance Count,PeakCPU%
7099,ODC005SCLT02,Test,Microsoft Windows Server 2008 R2 (64-bit),1,4,150,,100
7222,ODC005SCLT02,Test,Microsoft Windows Server 2008 R2 (64-bit),1,4,150,,100
7240,ODC005SCLT02,Test,Microsoft Windows Server 2008 R2 (64-bit),1,4,150,,100
7263,ODC005SCLT02,Test,Microsoft Windows Server 2008 R2 (64-bit),1,4,150,,100
7437,ODC005SCLT02,Test,Microsoft Windows Server 2008 R2 (64-bit),1,4,150,,100
7464,ODC005SCLT02,Test,Microsoft Windows Server 2008 R2 (64-bit),1,4,150,,100
7538,ODC005SCLT02,Test,Microsoft Windows Server 2008 R2 (64-bit),1,4,150,,100
8016,ODC005SCLT02,Test,Microsoft Windows Server 2008 R2 (64-bit),1,4,150,,100
9154,ODC005SCLT02,Test,Microsoft Windows Server 2008 R2 (64-bit),1,4,150,,100
9878,ODC005SCLT02,Test,Microsoft Windows Server 2008 R2 (64-bit),1,4,150,,100
5855,ODC005SMPA40,Development,Microsoft Windows Server 2008 R2 (64-bit),2,6,86,,100
7110,ODC005SMPA40,Development,Microsoft Windows Server 2008 R2 (64-bit),2,6,86,,100
4140,ODC005TNMD01,Development,Microsoft Windows Server 2008 R2 (64-bit),2,4,115,,100
7048,ODC005VAMD01,Development,Microsoft Windows Server 2012 (64-bit),2,8,145,,100
7187,ODC005VAMD01,Development,Microsoft Windows Server 2012 (64-bit),2,8,145,,100
7048,ODC005VAMD02,Development,Microsoft Windows Server 2012 (64-bit),2,8,245,,100
7187,ODC005VAMD02,Development,Microsoft Windows Server 2012 (64-bit),2,8,245,,100
7048,ODC005VAMD03,Development,Microsoft Windows Server 2012 (64-bit),2,8,1240,,100
7187,ODC005VAMD03,Development,Microsoft Windows Server 2012 (64-bit),2,8,1240,,100
7048,ODC005VAMD04,Development,Microsoft Windows Server 2012 (64-bit),2,8,248,,100
7187,ODC005VAMD04,Development,Microsoft Windows Server 2012 (64-bit),2,8,248,,100
7048,ODC005VAMD05,Development,Microsoft Windows Server 2012 (64-bit),2,8,406,,100
7187,ODC005VAMD05,Development,Microsoft Windows Server 2012 (64-bit),2,8,406,,100
8135,ODC005WLAT01,Test,Red Hat Enterprise Linux 6 (64-bit),2,32,86,,100
5197,ODC006OPMT01,Test,Red Hat Enterprise Linux 6 (64-bit),8,64,546,,100
522,ODC006SASP01,Production,Microsoft Windows Server 2012 (64-bit),2,16,1010,,100
11055,ODC006SASP01,Production,Microsoft Windows Server 2012 (64-bit),2,16,1010,,100
522,ODC006SASP02,Production,Microsoft Windows Server 2012 (64-bit),4,64,405,,100
11055,ODC006SASP02,Production,Microsoft Windows Server 2012 (64-bit),4,64,405,,100
7081,ODC006UNIP01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,12,200.04,,100
6891,ODC007OSIS01,Staging,Microsoft Windows Server 2012 (64-bit),4,12,160,,100
7157,ODCVREP01,Production,SUSE Linux Enterprise 11 (64-bit),4,4,12,,100
496,odh001amep01,Production,Microsoft Windows Server 2003 (32-bit),2,2,28.01,,100
496,odh001amep02,Production,Microsoft Windows Server 2003 (32-bit),2,2,28.01,,100
5229,ODH001DATP02,Production,SUSE Linux Enterprise 11 (32-bit),2,4,39,,100
5995,ODH001NAVP01,Production,Microsoft Windows Server 2003 (32-bit),2,2,328,,100
5995,ODH001NAVP02,Production,Microsoft Windows Server 2003 (32-bit),2,2,171,,100
5896,ODH001PDMP01,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,136,,100
7253,odh001vpnp01,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,1910,,100
688,ODH004BOMD01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,119,,100
5896,ODH004BOMD01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,119,,100
329,ODH004COND01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,559,,100
6813,ODH004COND01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,559,,100
6904,ODH004COND01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,559,,100
329,ODH004COND02,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,259,,100
6904,ODH004COND02,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,259,,100
5982,ODH004CQAT01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,126,,100
7039,ODH004CQAT01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,126,,100
587,ODH004DAAD01,Development,Red Hat Enterprise Linux 5 (64-bit),2,8,79,,100
589,ODH004DAAD01,Development,Red Hat Enterprise Linux 5 (64-bit),2,8,79,,100
1287,ODH004DAAD01,Development,Red Hat Enterprise Linux 5 (64-bit),2,8,79,,100
5042,ODH004DAAD01,Development,Red Hat Enterprise Linux 5 (64-bit),2,8,79,,100
7243,ODH004DAAD01,Development,Red Hat Enterprise Linux 5 (64-bit),2,8,79,,100
587,ODH004DAAP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,18,84,,100
589,ODH004DAAP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,18,84,,100
1287,ODH004DAAP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,18,84,,100
5042,ODH004DAAP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,18,84,,100
7161,ODH004DAAP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,18,84,,100
7243,ODH004DAAP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,18,84,,100
587,ODH004DAAS01,Staging,Red Hat Enterprise Linux 5 (64-bit),2,10,129,,100
589,ODH004DAAS01,Staging,Red Hat Enterprise Linux 5 (64-bit),2,10,129,,100
1287,ODH004DAAS01,Staging,Red Hat Enterprise Linux 5 (64-bit),2,10,129,,100
5042,ODH004DAAS01,Staging,Red Hat Enterprise Linux 5 (64-bit),2,10,129,,100
587,ODH004DADD01,Development,Red Hat Enterprise Linux 5 (64-bit),2,8,391,,100
589,ODH004DADD01,Development,Red Hat Enterprise Linux 5 (64-bit),2,8,391,,100
1287,ODH004DADD01,Development,Red Hat Enterprise Linux 5 (64-bit),2,8,391,,100
5042,ODH004DADD01,Development,Red Hat Enterprise Linux 5 (64-bit),2,8,391,,100
587,ODH004DADP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,52,,100
589,ODH004DADP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,52,,100
1287,ODH004DADP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,52,,100
7161,ODH004DADP01,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,52,,100
587,ODH004DADP02,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,205,,100
589,ODH004DADP02,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,205,,100
1287,ODH004DADP02,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,205,,100
7161,ODH004DADP02,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,205,,100
587,ODH004DADP03,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,535,,100
589,ODH004DADP03,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,535,,100
1287,ODH004DADP03,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,535,,100
7161,ODH004DADP03,Production,Red Hat Enterprise Linux 5 (64-bit),2,16,535,,100
587,ODH004DADS01,Staging,Red Hat Enterprise Linux 5 (64-bit),2,16,90,,100
589,ODH004DADS01,Staging,Red Hat Enterprise Linux 5 (64-bit),2,16,90,,100
1287,ODH004DADS01,Staging,Red Hat Enterprise Linux 5 (64-bit),2,16,90,,100
5042,ODH004DADS01,Staging,Red Hat Enterprise Linux 5 (64-bit),2,16,90,,100
5229,ODH004DATD01,Development,Microsoft Windows Server 2008 R2 (64-bit),2,8,62,,100
587,ODH004DAWD01,Development,Red Hat Enterprise Linux 5 (64-bit),1,2,120,,100
589,ODH004DAWD01,Development,Red Hat Enterprise Linux 5 (64-bit),1,2,120,,100
1287,ODH004DAWD01,Development,Red Hat Enterprise Linux 5 (64-bit),1,2,120,,100
587,ODH004DAWP01,Production,Red Hat Enterprise Linux 5 (64-bit),1,6,68,,100
589,ODH004DAWP01,Production,Red Hat Enterprise Linux 5 (64-bit),1,6,68,,100
1287,ODH004DAWP01,Production,Red Hat Enterprise Linux 5 (64-bit),1,6,68,,100
587,ODH004DAWS01,Staging,Red Hat Enterprise Linux 5 (64-bit),1,6,58,,100
589,ODH004DAWS01,Staging,Red Hat Enterprise Linux 5 (64-bit),1,6,58,,100
1287,ODH004DAWS01,Staging,Red Hat Enterprise Linux 5 (64-bit),1,6,58,,100
5042,ODH004DAWS01,Staging,Red Hat Enterprise Linux 5 (64-bit),1,6,58,,100
6320,ODH004DIMD01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,84,,100
6320,ODH004DIMD02,Development,Red Hat Enterprise Linux 6 (64-bit),1,4,63,,100
7039,ODH004DIRD01,Development,Microsoft Windows Server 2008 R2 (64-bit),2,8,163,,100
10295,ODH004DIRD01,Development,Microsoft Windows Server 2008 R2 (64-bit),2,8,163,,100
7039,ODH004DIRD02,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,175,,100
10295,ODH004DIRD02,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,175,,100
7110,ODH004DIRP30,Production,Microsoft Windows Server 2008 R2 (64-bit),6,32,242,,100
7301,ODH004DIRP30,Production,Microsoft Windows Server 2008 R2 (64-bit),6,32,242,,100
7110,ODH004DIRT30,Test,Microsoft Windows Server 2008 R2 (64-bit),2,16,225,,100
7301,ODH004DIRT30,Test,Microsoft Windows Server 2008 R2 (64-bit),2,16,225,,100
767,ODH004DMPP01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,22,445,,100
1475,ODH004DMPP01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,22,445,,100
7081,ODH004EPMP01,Test,Microsoft Windows Server 2008 (32-bit),1,1,60,,100
805,ODH004HDDD01,Development,Microsoft Windows Server 2008 R2 (64-bit),2,4,461,,100
1242,ODH004HDDD01,Development,Microsoft Windows Server 2008 R2 (64-bit),2,4,461,,100
805,ODH004HDDP01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,16,455,,100
1242,ODH004HDDP01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,16,455,,100
3904,ODH004HRSP01,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,372,,100
6635,ODH004HRSP01,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,372,,100
3904,ODH004HRST01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,426,,100
6635,ODH004HRST01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,426,,100
8095,ODH004HRST01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,8,426,,100
7035,ODH004KFIP01,Production,Microsoft Windows Server 2008 R2 (64-bit),1,2,134,,100
7075,ODH004LABT01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,119,,100
7075,ODH004LABT02,Test,Microsoft Windows Server 2008 R2 (64-bit),2,4,92,,100
7075,ODH004LABT03,Test,Microsoft Windows Server 2008 R2 (64-bit),6,16,100,,100
7075,odh004labt04,Test,Red Hat Enterprise Linux 5 (64-bit),2,8,117,,100
7161,odh004labt04,Test,Red Hat Enterprise Linux 5 (64-bit),2,8,117,,100
7075,ODH004LABT05,Test,Red Hat Enterprise Linux 6 (64-bit),1,4,177,,100
7161,ODH004LABT05,Test,Red Hat Enterprise Linux 6 (64-bit),1,4,177,,100
7075,odh004labt06,Test,Red Hat Enterprise Linux 5 (64-bit),4,16,85,,100
7161,odh004labt06,Test,Red Hat Enterprise Linux 5 (64-bit),4,16,85,,100
781,ODH004QLVD01,Development,Microsoft Windows Server 2008 R2 (64-bit),2,8,390,,100
781,ODH004QLVD02,Development,Microsoft Windows Server 2008 R2 (64-bit),1,4,124.2,,100
6716,ODH004RTCD01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,8,73,,100
7110,odh004smpd10,Development,Microsoft Windows Server 2008 R2 (64-bit),2,6,73,,100
7110,ODH004SMPP10,Production,Microsoft Windows Server 2008 R2 (64-bit),2,6,86,,100
7110,ODH004SMPP20,Production,Microsoft Windows Server 2008 R2 (64-bit),2,8,135,,100
7110,ODH004SMPS10,Staging,Microsoft Windows Server 2008 R2 (64-bit),2,6,86,,100
7110,ODH004SMPS20,Staging,Microsoft Windows Server 2008 R2 (64-bit),2,6,86,,100
7110,ODH004SMPT10,Test,Microsoft Windows Server 2008 R2 (64-bit),2,6,86,,100
7110,ODH004SMPT20,Test,Microsoft Windows Server 2008 R2 (64-bit),2,6,86,,100
6158,odh004spbd02,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,925,,100
6891,odh004spbd02,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,925,,100
766,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
968,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
6159,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
6398,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
6891,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
7053,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
7190,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
7394,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
7875,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
8416,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
9075,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
9105,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
9141,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
9148,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
9155,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
9157,ODH004SPED01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,270,,100
766,ODH004SPED02,Development,Microsoft Windows Server 2008 R2 (64-bit),8,16,1160,,100
6159,ODH004SPED02,Development,Microsoft Windows Server 2008 R2 (64-bit),8,16,1160,,100
6891,ODH004SPED02,Development,Microsoft Windows Server 2008 R2 (64-bit),8,16,1160,,100
7053,ODH004SPED02,Development,Microsoft Windows Server 2008 R2 (64-bit),8,16,1160,,100
7190,ODH004SPED02,Development,Microsoft Windows Server 2008 R2 (64-bit),8,16,1160,,100
7394,ODH004SPED02,Development,Microsoft Windows Server 2008 R2 (64-bit),8,16,1160,,100
7875,ODH004SPED02,Development,Microsoft Windows Server 2008 R2 (64-bit),8,16,1160,,100
8416,ODH004SPED02,Development,Microsoft Windows Server 2008 R2 (64-bit),8,16,1160,,100
9075,ODH004SPED02,Development,Microsoft Windows Server 2008 R2 (64-bit),8,16,1160,,100
9105,ODH004SPED02,Development,Microsoft Windows Server 2008 R2 (64-bit),8,16,1160,,100
9141,ODH004SPED02,Development,Microsoft Windows Server 2008 R2 (64-bit),8,16,1160,,100
9148,ODH004SPED02,Development,Microsoft Windows Server 2008 R2 (64-bit),8,16,1160,,100
9155,ODH004SPED02,Development,Microsoft Windows Server 2008 R2 (64-bit),8,16,1160,,100
9157,ODH004SPED02,Development,Microsoft Windows Server 2008 R2 (64-bit),8,16,1160,,100
6891,ODH004SPID01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,169,,100
7094,ODH004SPID01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,169,,100
7217,ODH004SPID01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,169,,100
9145,ODH004SPID01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,169,,100
9146,ODH004SPID01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,16,169,,100
6891,ODH004SPID02,Development,Microsoft Windows Server 2008 R2 (64-bit),4,24,469,,100
7094,ODH004SPID02,Development,Microsoft Windows Server 2008 R2 (64-bit),4,24,469,,100
7217,ODH004SPID02,Development,Microsoft Windows Server 2008 R2 (64-bit),4,24,469,,100
9145,ODH004SPID02,Development,Microsoft Windows Server 2008 R2 (64-bit),4,24,469,,100
9146,ODH004SPID02,Development,Microsoft Windows Server 2008 R2 (64-bit),4,24,469,,100
6891,ODH004SPIT01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
7094,ODH004SPIT01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
7097,ODH004SPIT01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
7217,ODH004SPIT01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
9145,ODH004SPIT01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
9146,ODH004SPIT01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,8,174,,100
6891,ODH004SPIT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,773.8,,100
7094,ODH004SPIT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,773.8,,100
7097,ODH004SPIT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,773.8,,100
9145,ODH004SPIT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,773.8,,100
9146,ODH004SPIT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,773.8,,100
6891,odh004spod01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,8,215,,100
6891,odh004spod02,Development,Microsoft Windows Server 2008 R2 (64-bit),4,8,186,,100
7081,ODH004SRSP01,Production,Microsoft Windows Server 2008 (32-bit),1,1,45,,100
7081,ODH004SRSP02,Production,Microsoft Windows Server 2008 (32-bit),1,1,45,,100
7081,ODH004SRSP03,Production,Microsoft Windows Server 2008 (32-bit),1,1,45,,100
3919,ODH004TEDD01,Development,Red Hat Enterprise Linux 5 (64-bit),1,4,69,,100
7161,ODH004TEDD01,Development,Red Hat Enterprise Linux 5 (64-bit),1,4,69,,100
6971,ODH004TERP01,Production,Microsoft Windows Server 2008 R2 (64-bit),2,2,105,,100
4140,odh004ticp01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,16,388,,100
5896,odh004ticp01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,16,388,,100
6967,odh004ticp01,Production,Microsoft Windows Server 2008 R2 (64-bit),4,16,388,,100
7048,ODH004VAMD01,Development,Microsoft Windows Server 2008 (32-bit),1,4,72,,100
7187,ODH004VAMD01,Development,Microsoft Windows Server 2008 (32-bit),1,4,72,,100
7048,ODH004VAMD02,Development,Microsoft Windows Server 2008 R2 (64-bit),2,8,736,,100
7187,ODH004VAMD02,Development,Microsoft Windows Server 2008 R2 (64-bit),2,8,736,,100
7048,ODH004VAMD03,Development,Microsoft Windows Server 2008 R2 (64-bit),2,8,340,,100
7187,ODH004VAMD03,Development,Microsoft Windows Server 2008 R2 (64-bit),2,8,340,,100
7048,ODH004VAMP01,Production,Microsoft Windows Server 2008 (32-bit),2,4,128,,100
7187,ODH004VAMP01,Production,Microsoft Windows Server 2008 (32-bit),2,4,128,,100
7048,ODH004VAMP02,Production,Microsoft Windows Server 2008 R2 (64-bit),4,24,8240,,100
7187,ODH004VAMP02,Production,Microsoft Windows Server 2008 R2 (64-bit),4,24,8240,,100
7048,ODH004VAMP04,Production,Microsoft Windows Server 2008 R2 (64-bit),2,16,143.5,,100
7187,ODH004VAMP04,Production,Microsoft Windows Server 2008 R2 (64-bit),2,16,143.5,,100
7048,ODH004VAMP05,Production,Microsoft Windows Server 2008 R2 (64-bit),4,16,1580,,100
7187,ODH004VAMP05,Production,Microsoft Windows Server 2008 R2 (64-bit),4,16,1580,,100
7226,ODH004VDST01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,624,,100
7277,ODH004VDST01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,16,624,,100
7253,ODH004VPNP02,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,168,,100
5281,ODH005SEAP02,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
5756,ODH005SEAP02,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
6096,ODH005SEAP02,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
6098,ODH005SEAP02,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
6099,ODH005SEAP02,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
6891,ODH005SEAP02,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
7367,ODH005SEAP02,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
7394,ODH005SEAP02,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
7875,ODH005SEAP02,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
9148,ODH005SEAP02,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
9155,ODH005SEAP02,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
9157,ODH005SEAP02,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
5281,ODH005SEAP03,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
5756,ODH005SEAP03,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
6096,ODH005SEAP03,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
6098,ODH005SEAP03,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
6099,ODH005SEAP03,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
6891,ODH005SEAP03,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
7367,ODH005SEAP03,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
7394,ODH005SEAP03,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
7875,ODH005SEAP03,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
9155,ODH005SEAP03,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
6891,ODH005SEAP04,Production,Microsoft Windows Server 2008 R2 (64-bit),2,4,105,,100
6891,ODH005SEAP05,Production,Microsoft Windows Server 2008 R2 (64-bit),4,8,96,,100
5281,ODH005SEAS01,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,348,,100
5756,ODH005SEAS01,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,348,,100
6096,ODH005SEAS01,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,348,,100
6097,ODH005SEAS01,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,348,,100
6098,ODH005SEAS01,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,348,,100
6891,ODH005SEAS01,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,348,,100
7394,ODH005SEAS01,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,348,,100
7875,ODH005SEAS01,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,348,,100
9155,ODH005SEAS01,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,348,,100
5281,ODH005SEAS02,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
5756,ODH005SEAS02,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
6096,ODH005SEAS02,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
6097,ODH005SEAS02,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
6098,ODH005SEAS02,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
6891,ODH005SEAS02,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
7367,ODH005SEAS02,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
7394,ODH005SEAS02,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
7875,ODH005SEAS02,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
9155,ODH005SEAS02,Staging,Microsoft Windows Server 2008 R2 (64-bit),4,8,237,,100
5281,ODH005SEAS03,Staging,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
5756,ODH005SEAS03,Staging,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
6096,ODH005SEAS03,Staging,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
6097,ODH005SEAS03,Staging,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
6098,ODH005SEAS03,Staging,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
6891,ODH005SEAS03,Staging,Microsoft Windows Server 2008 R2 (64-bit),2,4,100,,100
